word	idf	rf_importance	lr_importance
ped	8.8643	0.0	0.0
pdta	9.2698	0.0	0.0
pdstd	9.2698	0.0	0.0
pdgfra	9.2698	0.0	0.0
mirs	9.2698	0.0	0.016
miscarriage	9.2698	0.0	0.0
pcycdb	9.2698	0.0	0.0
pd	8.8643	0.0	0.0
misassigned	9.2698	0.0	0.0483
pda	9.2698	0.0	0.0
misallocation	8.3535	0.0	0.0
pdbbind	9.2698	0.0	0.0
mis	8.8643	0.0	0.0094
mirtarbase	7.8835	0.0	0.1031
pdbe	8.5766	0.0	0.015
pdf	8.8643	0.0	0.0135
mirrored	8.3535	0.0	0.0322
pdbml	9.2698	0.0	0.0088
pdbmlplus	9.2698	0.0	0.0263
pdbs	9.2698	0.0	0.0083
mirogabalin	9.2698	0.0	0.0
miro	8.8643	0.0	0.0764
mirnest	8.8643	0.0	0.1009
mirnafinder	9.2698	0.0	0.0
pddi	9.2698	0.0	0.0481
molting	9.2698	0.0	0.0056
paraguay	9.2698	0.0	0.0
multisensory	8.8643	0.0	0.0
mu	9.2698	0.0	0.014
outdated	8.8643	0.0	0.0058
mtv	9.2698	0.0	0.0
outdoor	8.5766	0.0	0.0
outdoors	9.2698	0.0	0.0
outer	8.8643	0.0	0.0069
outflow	9.2698	0.0	0.0
mtor	9.2698	0.0	0.0
mtis	8.1711	0.0	0.0793
outgoing	9.2698	0.0	0.0
outgroups	9.2698	0.0	0.0042
mti	8.8643	0.0	0.0104
outlay	9.2698	0.0	0.0
mthfr	9.2698	0.0	0.0189
mtdna	9.2698	0.0	0.0
outline	7.478	0.0	0.0385
outlined	8.8643	0.0	0.0053
outlines	9.2698	0.0	0.0
outlining	8.8643	0.0	0.0
mtb	8.8643	0.0	0.0
outlook	9.2698	0.0	0.0
outmigration	9.2698	0.0	0.0
outcrop	9.2698	0.0	0.0
mucd	9.2698	0.0	0.0
muenchen	9.2698	0.0	0.0054
mucin	8.5766	0.0	0.0
osteotomy	8.8643	0.0	0.0
mudskipper	9.2698	0.0	0.0
oteseconazole	9.2698	0.0	0.0
muddy_db	9.2698	0.0	0.0
otitis	9.2698	0.0	0.0
otl	9.2698	0.0	0.0739
otolaryngologist	9.2698	0.0	0.0
otolaryngology	9.2698	0.0	0.0
mud	9.2698	0.0	0.0
mucosal	8.8643	0.0	0.0
otologic	9.2698	0.0	0.0
otoscope	9.2698	0.0	0.0
otus	9.2698	0.0	0.0
ought	9.2698	0.0	0.0022
mucormycotina	9.2698	0.0	0.0
outbreak	7.398	0.0	0.089
outbreaks	8.8643	0.0	0.0
outbred	9.2698	0.0	0.0
mucopolysaccharidosis	9.2698	0.0	0.0
mucoepidermoid	9.2698	0.0	0.0
mucinous	8.5766	0.0	0.0
mtases	9.2698	0.0	0.0154
outpatients	8.8643	0.0	0.0
outputs	7.6603	0.0	0.025
msw	9.2698	0.0	0.0
overcomes	9.2698	0.0	0.01
overcoming	8.8643	0.0	0.0
overcrowding	9.2698	0.0	0.0
overdose	9.2698	0.0	0.0
overexpress	9.2698	0.0	0.0036
overhaul	9.2698	0.0	0.0079
overhauser	8.8643	0.0	0.025
overhead	9.2698	0.0	0.0129
overheads	9.2698	0.0	0.0
mrnas	8.5766	0.0	0.006
overlaid	9.2698	0.0	0.0
overlapping	8.017	0.0	0.0207
overlay	8.8643	0.0	0.0162
overlays	8.5766	0.0	0.0149
overload	8.5766	0.0	0.0
overlooked	9.2698	0.0	0.0129
overnight	9.2698	0.0	0.0
overpowering	8.8643	0.0	0.0053
overpredict	9.2698	0.0	0.0
overprediction	9.2698	0.0	0.0
overrepresentation	8.8643	0.0	0.0158
overcome	7.398	0.0	0.0432
mrparse	9.2698	0.0	0.0
overbooking	9.2698	0.0	0.0
outstanding	9.2698	0.0	0.0
msts	9.2698	0.0	0.0
outreach	8.3535	0.0	0.0104
outset	9.2698	0.0	0.0085
mstopdiff	9.2698	0.0	0.0
msso	9.2698	0.0	0.0
msrepdb	9.2698	0.0	0.0
msm	9.2698	0.0	0.0
msigdb	9.2698	0.0	0.0
mshri	9.2698	0.0	0.0051
msel	9.2698	0.0	0.0
overarching	9.2698	0.0	0.0068
msd	9.2698	0.0	0.0645
outstripping	9.2698	0.0	0.0038
ovae	8.8643	0.0	0.0
msb	9.2698	0.0	0.0039
msaos	8.8643	0.0	0.0147
ms4a1	9.2698	0.0	0.0
ovchinnikova	9.2698	0.0	0.0042
overactive	8.1711	0.0	0.0
ms	6.2993	0.0	0.1234
osteotomies	9.2698	0.0	0.0
osteosarcoma	7.6603	0.0	-0.0862
paragraphs	9.2698	0.0	0.0
multinational	9.2698	0.0	0.0
originally	7.2549	0.0	0.0451
originated	8.8643	0.0	0.0067
originates	8.8643	0.0	0.0
multimodal	8.1711	0.0	0.0
originating	8.1711	0.0	0.0194
origins	8.017	0.0	0.0416
ormef	9.2698	0.0	0.0
ormodeldb	9.2698	0.0	0.009
multimethod	9.2698	0.0	0.0
multimers	8.8643	0.0	0.0206
ornamental	9.2698	0.0	0.0
multimeric	9.2698	0.0	0.0043
ornaments	9.2698	0.0	0.0
multimedia	8.8643	0.0	0.0
ornithischian	9.2698	0.0	0.0
oropharyngeal	8.3535	0.0	0.0
orphan	8.1711	0.0	0.0463
orrca2	9.2698	0.0	0.0
ors	8.5766	0.0	0.0247
orth	9.2698	0.0	0.0323
multiloops	9.2698	0.0	0.0
multimorbidity	9.2698	0.0	0.0
multiobjective	8.5766	0.0	0.0
osteoporotic	8.5766	0.0	0.0
multiomic	9.2698	0.0	0.0
multireader	9.2698	0.0	0.0
multipurpose	8.5766	0.0	0.0029
multiplicity	8.5766	0.0	0.0248
organize	6.9672	0.0	0.0566
multiplications	9.2698	0.0	0.0091
multiplication	9.2698	0.0	0.0
organizers	9.2698	0.0	0.0
organocatalyst	9.2698	0.0	0.0
organoid	9.2698	0.0	0.0
multiplexing	9.2698	0.0	0.0
organoids	9.2698	0.0	0.0
multiplexer	9.2698	0.0	0.0
organophosphate	9.2698	0.0	0.0
organosilicon	8.8643	0.0	0.0
organs	7.565	0.0	0.0847
multiplex	8.5766	0.0	0.0203
multiparametric	8.8643	0.0	0.0078
multiontology	8.8643	0.0	0.0058
orientation	8.1711	0.0	0.0151
multiomics	8.5766	0.0	0.0
orientations	8.8643	0.0	0.0
ortheus	8.8643	0.0	0.0807
orthodb	8.3535	0.0	0.1069
orthognathic	9.2698	0.0	0.0
orthogonality	8.8643	0.0	0.0
osces	9.2698	0.0	0.0
oseltamivir	9.2698	0.0	0.0
osmosis	9.2698	0.0	0.0
multicentre	7.2549	0.0	-0.0716
osprey	8.8643	0.0	0.019
osseous	9.2698	0.0	0.0
ossicular	9.2698	0.0	0.0
ossification	8.5766	0.0	0.0
osteoarthritis	7.6603	0.0	-0.09
multicentered	9.2698	0.0	0.0
osteological	9.2698	0.0	0.0
osteomyelitis	9.2698	0.0	0.0
osteonecrosis	8.8643	0.0	0.0
multicellularity	8.5766	0.0	0.0387
multiaxial	9.2698	0.0	0.0
multiagent	9.2698	0.0	0.0
osteopenia	9.2698	0.0	-0.1191
mullerian	9.2698	0.0	0.0
mulberry	8.8643	0.0	0.0
mukherjee	9.2698	0.0	0.0042
mug500	9.2698	0.0	0.0
osaka	8.8643	0.0	0.0217
os	9.2698	0.0	0.0
multicentric	8.5766	0.0	0.0
orygenesdb	9.2698	0.0	0.0123
multilevel	8.5766	0.0	0.0
orthologies	8.5766	0.0	0.0067
multigenome	8.8643	0.0	0.0191
orthologue	9.2698	0.0	0.0
multigene	9.2698	0.0	0.0
multifunctionality	9.2698	0.0	0.0
orthopaedic	7.565	0.0	0.0
multifunctional	9.2698	0.0	0.0035
multiforme	9.2698	0.0	0.0
multifactorial	9.2698	0.0	0.0
oryzicola	9.2698	0.0	0.0
multifaceted	7.8835	0.0	0.0177
multidrug	9.2698	0.0	0.0
multidomain	9.2698	0.0	0.0157
multidisciplinary	7.478	0.0	0.0137
multidimensional	8.1711	0.0	0.0492
multicriteria	8.8643	0.0	0.0
oryzae	8.3535	0.0	0.0
multicomponent	8.8643	0.0	0.0
oryzatagline	9.2698	0.0	0.0123
mrd	9.2698	0.0	0.0
overrepresented	9.2698	0.0	0.0121
overseas	9.2698	0.0	0.0
mood	9.2698	0.0	0.0
pan	7.398	0.0	0.0166
panache	9.2698	0.0	0.0
moocs	9.2698	0.0	0.0
panax	9.2698	0.0	0.0
pancircbase	9.2698	0.0	0.0
pancreas	8.5766	0.0	0.0
pancreatectomy	8.8643	0.0	0.0
monument	9.2698	0.0	0.0
montpellier	8.8643	0.0	0.0088
months	7.2549	0.0	0.0148
monthly	7.2549	0.0	0.0439
month	7.3238	0.0	0.021
montelukast	9.2698	0.0	0.0
pancreatoduodenectomy	9.2698	0.0	0.0
pandaa	9.2698	0.0	0.0
monte	8.8643	0.0	0.0
montana	9.2698	0.0	0.0
pandemics	8.8643	0.0	0.0
pandemrix	9.2698	0.0	0.0091
panel	7.6603	0.0	0.0244
monoxide	9.2698	0.0	0.0
palmitoylating	9.2698	0.0	0.0
palmitate	9.2698	0.0	0.0
oversight	9.2698	0.0	0.0
pallidum	9.2698	0.0	0.0
pakistan	7.8835	0.0	0.0
morphant	9.2698	0.0	0.0067
pakistani	9.2698	0.0	0.0
palaeoclimate	9.2698	0.0	0.0
palaniappan	9.2698	0.0	0.0042
palate	8.5766	0.0	0.0
palatoplasty	9.2698	0.0	0.0
morocco	9.2698	0.0	0.0
moringa	9.2698	0.0	0.0
palbociclib	8.8643	0.0	0.0
mori	9.2698	0.0	0.0
paleolithic	9.2698	0.0	0.0
palindromic	8.5766	0.0	0.0707
paliperidone	9.2698	0.0	0.0
morbidity	7.0185	0.0	0.0
pall	9.2698	0.0	0.0
morbid	8.5766	0.0	0.0055
palliation	8.8643	0.0	0.0
moray	9.2698	0.0	0.0
moorea	9.2698	0.0	0.0
palliative	7.3238	0.0	0.0
panels	8.3535	0.0	0.008
panencephalitis	9.2698	0.0	0.0
monotherapy	8.5766	0.0	0.0
monophyly	8.8643	0.0	0.0071
monkeys	8.5766	0.0	0.034
monkey	8.8643	0.0	0.0023
monitors	8.8643	0.0	0.0
papilla	9.2698	0.0	0.0146
mongolian	9.2698	0.0	0.0
papillary	8.3535	0.0	0.0
papillomavirus	8.3535	0.0	0.0
mongolia	9.2698	0.0	0.0
papua	8.8643	0.0	0.0
para	8.8643	0.0	0.0
mondo	9.2698	0.0	0.0
parabrachial	9.2698	0.0	0.0
monarch	9.2698	0.0	0.0043
paradigms	8.017	0.0	0.0049
paradox	9.2698	0.0	0.0
monago	9.2698	0.0	0.0
paradoxa	9.2698	0.0	0.0
paraechinus	9.2698	0.0	0.0
moments	9.2698	0.0	0.0
moment	9.2698	0.0	0.0
paraffin	9.2698	0.0	0.0
mono	9.2698	0.0	0.0
pao	9.2698	0.0	0.0
pantry	9.2698	0.0	0.0
panning	9.2698	0.0	0.0098
monophyletic	8.8643	0.0	0.0071
monophasic	9.2698	0.0	0.0
panfungal	9.2698	0.0	0.0094
pangenome	8.5766	0.0	0.0
monooxygenase	9.2698	0.0	0.0
pangenomes	9.2698	0.0	0.0
monomers	9.2698	0.0	0.0
pank1	9.2698	0.0	0.0
panniculectomy	9.2698	0.0	0.0
monomeric	9.2698	0.0	0.0
pantoprazole	9.2698	0.0	0.0
panorama	8.5766	0.0	0.0795
monoisotopic	9.2698	0.0	0.0071
monocyte	9.2698	0.0	0.0
panoramaweb	8.8643	0.0	0.0091
panoramic	8.8643	0.0	0.0
monoclonal	8.017	0.0	0.0
panther	8.017	0.0	0.1753
pantherdb	9.2698	0.0	0.0105
monocentric	9.2698	0.0	0.0
pakhtunkhwa	9.2698	0.0	0.0
morphants	9.2698	0.0	0.0
pairwise	7.7657	0.0	0.0182
ozonation	9.2698	0.0	0.0
mozart	9.2698	0.0	0.0
mozambique	9.2698	0.0	0.0
oxer1	9.2698	0.0	0.0
oxford	8.5766	0.0	0.0
moxibustion	9.2698	0.0	0.0
oxidase	9.2698	0.0	0.0
oxidation	9.2698	0.0	0.0202
moving	7.565	0.0	0.0284
movies	8.8643	0.0	0.0102
oxidative	8.8643	0.0	0.0
oxidized	9.2698	0.0	0.0071
oxidizing	9.2698	0.0	0.0
movement	7.8835	0.0	0.0
movember	9.2698	0.0	0.0
oximetry	8.3535	0.0	0.0
moved	8.017	0.0	0.0195
mov	9.2698	0.0	0.0
mount	8.5766	0.0	0.0065
motivators	9.2698	0.0	0.0
motivational	8.5766	0.0	0.0
motivation	7.8835	0.0	0.0041
ox	9.2698	0.0	0.0
mozilla	9.2698	0.0	0.009
mp	8.3535	0.0	0.0724
mpod	9.2698	0.0	0.0
overtaken	9.2698	0.0	0.0
mps	9.2698	0.0	0.0
overtreatment	9.2698	0.0	0.0
mpro	9.2698	0.0	0.0
mppi	9.2698	0.0	0.0073
overtriage	9.2698	0.0	0.0
overuse	9.2698	0.0	0.0
mpp	9.2698	0.0	0.0
mpoxvr	9.2698	0.0	0.0
mpimp	9.2698	0.0	0.0
owners	8.8643	0.0	0.0147
overweight	8.5766	0.0	0.0
mpg	9.2698	0.0	0.0
overwhelming	8.8643	0.0	0.0182
overwhelmingly	9.2698	0.0	0.0139
mpdb	9.2698	0.0	0.0
ovis	9.2698	0.0	0.0072
owing	8.3535	0.0	0.0291
owl2	8.1711	0.0	0.024
mpact	9.2698	0.0	0.0073
oxysporum	9.2698	0.0	0.0
motivated	8.5766	0.0	0.0081
morphine	9.2698	0.0	0.0
p1	9.2698	0.0	0.0
mosquito	7.7657	0.0	0.0556
padova	9.2698	0.0	0.0
paeonia	9.2698	0.0	0.0
mosaicism	9.2698	0.0	0.0
morus	9.2698	0.0	0.0
mortuary	8.8643	0.0	0.0
mortierella	9.2698	0.0	0.0
paget	9.2698	0.0	0.0
mortal	9.2698	0.0	0.0066
morros	9.2698	0.0	0.0
morphotypes	9.2698	0.0	0.005
painted	9.2698	0.0	0.0
morphometric	9.2698	0.0	0.0
morphology	6.8719	0.0	0.0929
pair	8.1711	0.0	0.0229
morpholinos	8.3535	0.0	0.0134
morpholino	8.8643	0.0	0.01
paired	9.2698	0.0	0.0
morphogenetic	9.2698	0.0	0.0037
morpho	9.2698	0.0	0.0123
morphing	9.2698	0.0	0.0
padding	9.2698	0.0	0.0
moth	8.8643	0.0	0.0
pacs	9.2698	0.0	0.0255
pacific	8.3535	0.0	0.0
p11	9.2698	0.0	0.0
p13	8.8643	0.0	0.0
p3k14c	9.2698	0.0	0.0
p450	8.5766	0.0	0.0268
motivate	9.2698	0.0	0.0
p450s	8.8643	0.0	0.0084
p53	8.5766	0.0	0.0
motions	8.5766	0.0	0.0
pacemaker	8.5766	0.0	0.0
pacing	9.2698	0.0	0.0
mother	8.5766	0.0	0.0
motion	8.3535	0.0	0.0199
package	6.8719	0.0	0.0867
packaged	8.8643	0.0	0.018
motility	9.2698	0.0	0.0
packages	8.3535	0.0	0.0275
packaging	8.8643	0.0	0.0133
mothers	8.5766	0.0	0.0
packs	9.2698	0.0	0.0068
pacritinib	9.2698	0.0	0.0
preloaded	9.2698	0.0	0.0052
00	9.2698	0.0	0.0
prematurity	8.8643	0.0	0.0
think	8.8643	0.0	0.0054
thermally	9.2698	0.0	0.0
thermobase	9.2698	0.0	0.0
thermochemical	8.8643	0.0	0.0
thermodynamics	8.3535	0.0	0.0225
thermophilic	9.2698	0.0	0.0
thermostabilising	9.2698	0.0	0.0042
thesauri	9.2698	0.0	0.0068
theswo	9.2698	0.0	0.0048
thiamine	8.8643	0.0	0.0
thickness	8.5766	0.0	0.0
thielaviopsis	9.2698	0.0	0.0
thieme	9.2698	0.0	0.0
thincr	9.2698	0.0	0.0
thinking	8.5766	0.0	0.0
thereof	9.2698	0.0	0.0
thinnest	9.2698	0.0	0.0
thiocyanate	9.2698	0.0	0.0
thiosulfate	9.2698	0.0	0.0
thirdly	8.5766	0.0	0.0222
thirds	9.2698	0.0	0.0
thirty	7.7657	0.0	0.0036
thiuram	9.2698	0.0	0.0
thomas	9.2698	0.0	0.0
thoracis	9.2698	0.0	0.0
thoraco	9.2698	0.0	0.0
thornton	8.5766	0.0	0.0268
thorough	8.3535	0.0	0.0306
thoughts	9.2698	0.0	0.0
thermal	7.7657	0.0	0.0
therapists	9.2698	0.0	0.0
tfrank	9.2698	0.0	0.0071
thebiogrid	8.1711	0.0	0.017
tgfbeta	9.2698	0.0	0.0
th	8.8643	0.0	0.0284
tha	8.3535	0.0	0.0
thai	8.8643	0.0	0.0
thailand	8.1711	0.0	0.0
thalassaemia	9.2698	0.0	0.0
thalassaemias	9.2698	0.0	0.01
thalassemia	8.5766	0.0	0.0
thalassemias	9.2698	0.0	0.0098
thale	8.8643	0.0	0.0053
thaliana	7.1297	0.0	0.0525
thalidomide	9.2698	0.0	0.0
thanks	7.8835	0.0	0.0221
thehpp	9.2698	0.0	0.0044
therapist	9.2698	0.0	0.0
theiler	9.2698	0.0	0.0391
theileria	9.2698	0.0	0.0
thematic	8.1711	0.0	0.0189
themed	9.2698	0.0	0.003
themes	9.2698	0.0	0.0
themis	9.2698	0.0	0.0
theoretic	9.2698	0.0	0.0
theoretical	8.5766	0.0	0.0078
theoretically	9.2698	0.0	0.0048
theory	6.9672	0.0	0.0139
therapeutically	9.2698	0.0	0.0
therapeutics	7.398	0.0	0.0625
therapies	6.9672	0.0	0.0428
thousand	7.7657	0.0	0.0386
thousands	6.4664	0.0	0.1161
threaded	9.2698	0.0	0.0117
tiling	8.8643	0.0	0.0151
tiers	9.2698	0.0	0.0048
ties	8.8643	0.0	0.0046
tif	9.2698	0.0	0.0
tigecycline	9.2698	0.0	0.0
tiger	8.8643	0.0	0.0
tight	8.8643	0.0	0.0053
tightening	9.2698	0.0	0.0
tightly	8.017	0.0	0.0287
tigr	9.2698	0.0	0.0089
tigray	8.8643	0.0	0.0
tigrfams	9.2698	0.0	0.0044
tilapia	9.2698	0.0	0.0
tiled	9.2698	0.0	0.008
tillage	9.2698	0.0	0.0
threat	8.1711	0.0	0.0439
timed	8.8643	0.0	0.0144
timelines	9.2698	0.0	0.0
timeliness	8.8643	0.0	0.0
timely	8.1711	0.0	0.0349
times	6.9184	0.0	0.0427
timeseries	8.8643	0.0	0.0
timetree	9.2698	0.0	0.0
timing	6.9184	0.0	0.0363
tin	9.2698	0.0	0.0024
tinea	9.2698	0.0	0.0
tinyml	9.2698	0.0	0.0
tio	9.2698	0.0	0.0
tipulidae	9.2698	0.0	0.0
tiered	8.8643	0.0	0.0118
tier	8.1711	0.0	0.0056
tied	8.3535	0.0	0.0211
tie	9.2698	0.0	0.0065
threatening	8.017	0.0	0.0
threats	9.2698	0.0	0.0
threefold	9.2698	0.0	0.0
threonine	9.2698	0.0	0.0
threshold	8.1711	0.0	0.0
thresholds	8.1711	0.0	0.0059
thriving	9.2698	0.0	0.0
thrombocytopenia	8.3535	0.0	0.0
thrombolysis	8.8643	0.0	0.0
thrombomodulin	9.2698	0.0	0.0
thromboprophylactic	9.2698	0.0	0.0
thrombosis	8.1711	0.0	0.0
thrombotic	8.5766	0.0	0.0
thrombus	8.8643	0.0	0.0
thymic	8.5766	0.0	0.0
thymoma	9.2698	0.0	0.0
thymus	9.2698	0.0	0.0
thyroiditis	8.8643	0.0	0.0
tian	9.2698	0.0	0.0
tibet	9.2698	0.0	0.0
tibia	8.8643	0.0	0.0
tibial	8.8643	0.0	0.0
tick	8.8643	0.0	0.0121
tickborne	9.2698	0.0	0.0
ticks	8.8643	0.0	0.0213
tidal	9.2698	0.0	0.0
tide	9.2698	0.0	0.0
tgex	8.8643	0.0	0.0063
tfclass	9.2698	0.0	0.0551
tbasewrapper	9.2698	0.0	0.0
telepractice	8.8643	0.0	0.0
teencovidlife	9.2698	0.0	0.0
teeth	9.2698	0.0	0.0
telco	9.2698	0.0	0.0
tele	8.8643	0.0	0.0
teleconferencing	9.2698	0.0	0.0
teleconsultation	9.2698	0.0	0.0
teledentistry	9.2698	0.0	0.0
teledermatology	9.2698	0.0	0.0
telehealth	8.1711	0.0	0.0
teleius	9.2698	0.0	0.0
telemedicine	8.017	0.0	0.0
telepharmacy	9.2698	0.0	0.0
telephone	8.3535	0.0	0.0125
telepsychiatry	9.2698	0.0	0.0
tedious	9.2698	0.0	0.0
tell	8.5766	0.0	0.0
telomere	8.8643	0.0	0.0161
temnopleurus	9.2698	0.0	0.0
temperature	7.3238	0.0	0.0122
temperatures	9.2698	0.0	0.0
template	7.0185	0.0	0.0873
templating	8.8643	0.0	0.0125
temporalities	9.2698	0.0	0.0
temporality	9.2698	0.0	0.0
temporally	9.2698	0.0	0.0114
temporary	9.2698	0.0	0.0
tend	8.5766	0.0	0.0256
tendered	9.2698	0.0	0.0026
teedei	9.2698	0.0	0.0
teddy	8.5766	0.0	0.0166
tfbss	9.2698	0.0	0.0
tda	9.2698	0.0	0.0631
tbgr	8.8643	0.0	0.0
tbi	8.8643	0.0	0.0302
tbl2asn	8.5766	0.0	0.011
tc	8.1711	0.0	0.0075
tcas_3	9.2698	0.0	0.0077
tcdo	9.2698	0.0	0.0
tcl	9.2698	0.0	0.0
tcm	8.5766	0.0	0.0
tcmpg	9.2698	0.0	0.0
tcofbase	9.2698	0.0	0.0
tcp1	9.2698	0.0	0.0082
tcr	9.2698	0.0	0.0
tcs	9.2698	0.0	0.0
tdbrain	9.2698	0.0	0.0
tecovirimat	9.2698	0.0	0.0
tdcs	9.2698	0.0	0.0
tdm	9.2698	0.0	0.0
tdp	9.2698	0.0	0.0
tea	9.2698	0.0	0.0
teach	9.2698	0.0	0.0
teams	7.6603	0.0	-0.164
teamwork	8.8643	0.0	0.0
tebuconazole	9.2698	0.0	0.0
tech	9.2698	0.0	0.0
technically	9.2698	0.0	0.0058
techno	8.8643	0.0	0.0
technological	7.3238	0.0	0.0101
technologically	9.2698	0.0	0.0044
tendon	8.1711	0.0	0.0
tendonitis	9.2698	0.0	0.0
tendons	9.2698	0.0	0.0552
tetracycline	9.2698	0.0	0.0
terricola	9.2698	0.0	0.0
terrific	9.2698	0.0	0.0
territorial	9.2698	0.0	0.0
territories	9.2698	0.0	0.0
terrorist	9.2698	0.0	0.0
testable	8.8643	0.0	0.0065
testers	9.2698	0.0	0.0
testicular	8.8643	0.0	0.0
testosterone	8.3535	0.0	0.0
testudines	9.2698	0.0	0.0
tetanus	8.8643	0.0	0.0
tetrabenazine	9.2698	0.0	0.0
tetrabromobisphenol	9.2698	0.0	0.0
tetracyclines	9.2698	0.0	0.0
tenet	8.3535	0.0	0.025
tetrahydroquinoline	9.2698	0.0	0.0
tetramethyl	9.2698	0.0	0.0
tetraodon	9.2698	0.0	0.0
tetraploid	9.2698	0.0	0.0074
tets	9.2698	0.0	0.0
texas	9.2698	0.0	0.0
textbook	8.5766	0.0	-0.1022
textpresso	9.2698	0.0	0.0
texture	9.2698	0.0	0.0
tezacaftor	9.2698	0.0	0.0
tezepelumab	9.2698	0.0	0.0
tfam	9.2698	0.0	0.0189
tfbs	9.2698	0.0	0.0
terrestrial	8.5766	0.0	0.011
terrace	9.2698	0.0	0.0
terpenols	9.2698	0.0	0.0
terpenoids	9.2698	0.0	0.0
tenodesis	9.2698	0.0	0.0
tenofovir	8.8643	0.0	0.0
tenosynovial	8.8643	0.0	0.0
tenosynovitis	9.2698	0.0	0.0
tenotomy	9.2698	0.0	0.0
tenrec	9.2698	0.0	0.0092
tens	8.017	0.0	0.0269
tensions	9.2698	0.0	0.0
tentative	8.5766	0.0	0.0099
tenth	8.8643	0.0	0.0048
tera	9.2698	0.0	0.0
terarista	9.2698	0.0	0.0
teratogen	9.2698	0.0	0.0
teratoma	9.2698	0.0	0.0
teriparatide	8.8643	0.0	0.0
termed	7.8835	0.0	0.0321
terminal	8.5766	0.0	0.0
terminalia	9.2698	0.0	0.0
termination	9.2698	0.0	0.0
terminizer	9.2698	0.0	0.0035
terminological	8.8643	0.0	0.0
terminomes	9.2698	0.0	0.0125
terminomics	9.2698	0.0	0.0076
terminus	9.2698	0.0	0.0125
termlink	9.2698	0.0	0.0
teromol	9.2698	0.0	0.0
terpene	9.2698	0.0	0.0
tirmania	9.2698	0.0	0.0
tirzepatide	9.2698	0.0	0.0
tissuenet	9.2698	0.0	0.0
translocations	8.8643	0.0	0.0194
transitioned	9.2698	0.0	0.0
transitioning	9.2698	0.0	0.0
transitions	7.7657	0.0	0.0201
translate	8.3535	0.0	0.0427
translated	8.017	0.0	0.0379
translates	9.2698	0.0	0.0211
translating	8.017	0.0	0.0328
translationally	8.8643	0.0	0.0193
translations	8.5766	0.0	0.0475
translatome	9.2698	0.0	0.0
translators	9.2698	0.0	0.0128
translocases	9.2698	0.0	0.0036
translocation	9.2698	0.0	0.0
translucens	9.2698	0.0	0.0
transit	9.2698	0.0	0.0
transmembrane	8.1711	0.0	0.0169
transmissible	8.3535	0.0	0.0294
transmission	7.1903	0.0	0.0545
transmit	8.5766	0.0	0.0201
transnational	9.2698	0.0	0.0
transoral	8.5766	0.0	0.0
transparent	8.8643	0.0	0.0317
transperitoneal	8.8643	0.0	-0.0913
transplanted	8.8643	0.0	0.0
transportation	8.8643	0.0	0.0
transported	9.2698	0.0	0.0
transporter	7.6603	0.0	0.0883
transporters	7.7657	0.0	0.0717
transitional	9.2698	0.0	0.0
transients	9.2698	0.0	0.0
tissuenexus	9.2698	0.0	0.0
transferase	8.8643	0.0	0.0
transanal	8.8643	0.0	0.0
transarterial	9.2698	0.0	0.0
transcatheter	7.2549	0.0	0.0
transcranial	9.2698	0.0	0.0
transcribed	8.1711	0.0	0.0118
transcriptome	6.5956	0.0	0.0334
transcutaneous	8.8643	0.0	0.0
transdiagnostic	9.2698	0.0	0.0
transducer	9.2698	0.0	0.0132
transduction	7.7657	0.0	0.0852
transductive	9.2698	0.0	0.0
transfac	8.5766	0.0	0.0304
transfected	8.8643	0.0	0.0046
transferred	8.1711	0.0	0.0406
transient	8.017	0.0	0.0291
transferring	8.1711	0.0	0.0274
transfers	8.1711	0.0	0.0165
transformational	8.5766	0.0	0.0
transformations	8.8643	0.0	0.0249
transformative	9.2698	0.0	0.0
transformed	8.3535	0.0	0.0053
transformergo	9.2698	0.0	0.0
transforming	8.5766	0.0	0.0162
transforms	8.8643	0.0	0.0
transfusion	7.3238	0.0	0.0
transgender	8.3535	0.0	0.0
transgene	8.5766	0.0	0.0074
transgenics	8.8643	0.0	0.0099
transporting	9.2698	0.0	0.0
transposable	8.5766	0.0	0.0123
transposition	9.2698	0.0	0.0
trilemma	9.2698	0.0	0.0
trichinella	9.2698	0.0	0.0
trichoderma	8.5766	0.0	0.0
trichomes	9.2698	0.0	0.0
trichomonas	8.3535	0.0	0.0264
tricky	8.5766	0.0	0.0458
tricuspid	8.5766	0.0	0.0
tried	9.2698	0.0	0.0052
trifoliata	9.2698	0.0	0.0
trifolium	9.2698	0.0	0.0
trifunctional	9.2698	0.0	0.0
trigger	9.2698	0.0	0.0073
triggered	8.017	0.0	0.0049
triggers	8.8643	0.0	0.0087
trillion	9.2698	0.0	0.0124
transposon	9.2698	0.0	0.0
trimester	8.8643	0.0	0.0
trimethylaminuria	9.2698	0.0	0.0
trimming	9.2698	0.0	0.0
trimodal	9.2698	0.0	0.0
trios	9.2698	0.0	0.0
tripartite	8.8643	0.0	0.0
triples	8.8643	0.0	0.0042
triplet	9.2698	0.0	0.0205
tripod	9.2698	0.0	0.01
trips	9.2698	0.0	0.0128
triptan	9.2698	0.0	0.0
triptans	8.8643	0.0	0.0
triterpenoids	9.2698	0.0	0.0
trichdb	8.8643	0.0	0.0267
tribe	9.2698	0.0	0.0071
triazole	9.2698	0.0	0.0
triaxial	9.2698	0.0	0.0
transthoracic	8.5766	0.0	0.0
transthyretin	8.8643	0.0	0.0
transurethral	9.2698	0.0	0.0
